60.0, 60.0, 0.42587
60.2000000028, 59.9929439496, 0.384319609958
60.4000000038, 59.9905919328, 0.344549746611
60.6000000033, 59.9917679412, 0.306666578285
60.8000000019, 59.9952959664, 0.270776273306
61.0, 60.0, 0.236985
61.1999999981, 60.0047040336, 0.205398926694
61.3999999967, 60.0082320588, 0.176124221715
61.5999999962, 60.0094080672, 0.149267053389
61.7999999972, 60.0070560504, 0.124933590042
62.0, 60.0, 0.10323
62.2000000047, 59.988239916, 0.0842506088639
62.4000000094, 59.976479832, 0.0680423713279
62.6000000118, 59.97059979, 0.0546403993598
62.8000000094, 59.976479832, 0.0440798049279
63.0, 60.0, 0.0363957
63.199999983, 60.0423363024, 0.0316072546498
63.3999999656, 60.0858486133, 0.0296698713733
63.5999999566, 60.1081927729, 0.0305230107718
63.7999999651, 60.0870246217, 0.0341061334469
64.0, 60.0, 0.0403587
64.2000000632, 59.8344148743, 0.0491974005368
64.4000001283, 59.6161257149, 0.0604478431791
64.6000001618, 59.3806291185, 0.073912865553
64.8000001302, 59.1634216813, 0.0893953052847
65.0, 59.0, 0.106698
65.1999997642, 58.9160042005, 0.125660902403
65.3999995213, 58.897648527, 0.14627242551
65.5999993964, 58.9212907532, 0.168558097416
65.7999995143, 58.963288653, 0.192543446214
66.0, 59.0, 0.218254
66.20000088, 59.0135683238, 0.245686052251
66.4000017864, 59.0092801771, 0.274718957979
66.6000022528, 58.9982078686, 0.305202837583
66.8000018128, 58.9914237067, 0.336987811457
67.0, 59.0, 0.369924
67.1999967158, 59.0297225044, 0.403833648594
67.3999933331, 59.0652307646, 0.438427502572
67.5999915924, 59.0858777725, 0.473388432253
67.7999932345, 59.0710165204, 0.508399307956
68.0, 59.0, 0.543143
68.2000122567, 58.8595416587, 0.577324833373
68.4000248813, 58.6657967647, 0.610739951732
68.6000313775, 58.4422810413, 0.643205953406
68.8000252491, 58.2125102119, 0.674540436719
69.0, 58.0, 0.704561
69.1999542573, 57.8201108608, 0.733061489915
69.3999071418, 57.6555821768, 0.759740746499
69.5998828977, 57.4809980624, 0.784273858124
69.799905769, 57.270942632, 0.806335913167
70.0, 57.0, 0.825602
70.200170714, 56.6520148982, 0.841794070966
70.4003465514, 56.2478745282, 0.854821534273
70.6004370318, 55.8177267092, 0.864640662097
70.8003516748, 55.3917192601, 0.871207726614
71.0, 55.0, 0.874479
71.1993628866, 54.6678295464, 0.874513114221
71.3987066525, 54.4009197103, 0.87177814041
71.5983689751, 54.2000951009, 0.866844509487
71.7986875317, 54.0661803277, 0.860282652376
72.0, 54.0, 0.852663
72.2023777395, 53.9966669161, 0.844472984149
72.4048268386, 54.0284466306, 0.835868040089
72.606087068, 54.0618928871, 0.826920603954
72.8048981982, 54.063559429, 0.81770311188
73.0, 54.0, 0.808288
73.1911261555, 53.8495027891, 0.798804069183
73.3819859932, 53.6372937672, 0.789605579235
73.5772827531, 53.4003333508, 0.781103154695
73.7817196754, 53.1755819562, 0.773707420104
74.0, 53.0, 0.767829
74.2331176386, 52.9013219276, 0.763747739118
74.4672291887, 52.8703783006, 0.761220362971
