ITEM: TIMESTEP
238
ITEM: NUMBER OF ATOMS
 109
ITEM: BOX BOUNDS pp pp pp
-0.8155899987 10.0289963
-0.8155899987 10.0289963
-0.8155899987 10.0289963
ITEM: ATOMS x y z type
-0.00477394512014 -0.0174565558193 -0.0562610833118 2
1.91383176916 1.93726483649 -0.0261051487702 2
1.92497174843 -0.00742194156466 1.91560891915 2
0.000573314773303 1.8867788296 1.95302900329 2
-0.0164413002486 0.0185784424858 3.94654266491 2
1.91249755811 1.90928564223 3.99992829744 2
2.01350384537 0.0149016874529 5.81030790606 2
0.00871711055854 1.90569593821 5.89823934754 2
-0.012486907423 -0.104066725941 7.69591344339 2
1.96952181732 1.95949657527 7.72830464871 2
1.86119794927 0.031319469004 9.69592589426 2
0.0473554535443 1.91848647097 9.71692217053 2
-0.0402095338332 3.85097298835 0.0339261384094 2
1.98593722759 5.8390728833 0.00936123761946 2
1.82985560965 3.8067695935 1.91967397734 2
-0.0335046069114 5.80934712818 1.90904854584 2
-0.0222687613393 3.80690872384 3.88967935871 2
1.90379001352 5.83596402313 3.81360266331 2
1.82703621768 3.84034647854 5.80993909696 2
-0.0200815524341 5.85561570924 5.758535457 2
0.0402798512653 3.95842987113 7.69861479489 2
1.94715086103 5.80041695855 7.78876240534 2
1.95454799487 3.89635939824 9.66950820648 2
0.0335879466722 5.81241036131 9.68913385332 2
-0.0381549635066 7.73633481832 -0.0311112635824 2
2.03045749589 9.69542312352 0.0756139603936 2
1.86066417469 7.75718155013 1.89343762707 2
-0.015373457786 9.6944734692 1.99704974393 2
-0.0476431292703 7.77447455555 3.75491620451 2
1.9047289038 9.67833136713 3.93637741567 2
1.93715869572 7.70777362944 5.7539892692 2
0.00669136421075 9.64906249142 5.82959197931 2
0.0339594132378 7.73067227605 7.74445975966 2
2.00163479939 9.68925506189 7.70896119393 2
1.90673013042 7.72603916795 9.64463602832 2
0.0054556174162 9.67782436368 9.66039383215 2
3.91301718517 0.064603187681 -0.00387719952801 2
5.80545821442 1.93673019542 -0.0541039620062 2
5.85045656776 0.0151001966391 2.00516831398 2
3.88286050535 1.93797360894 1.9240770131 2
3.86407188553 -0.029453257178 3.87685444475 2
5.75432889019 1.95052651993 3.96595930892 2
5.76675169421 -0.00149633941968 5.75411325788 2
4.00305492968 1.9404564371 5.72528694035 2
3.84962218332 0.051795912459 7.72255446696 2
5.88093627727 1.95588358458 7.72451437871 2
5.85156515382 -0.0311976381791 9.62032665787 2
3.87431010898 1.95735193245 9.75523262511 2
3.92783028842 3.87447002781 -0.110079616985 2
5.78953437882 5.7720220713 -0.0151047423905 2
5.86743060537 3.7403829941 1.92723485963 2
3.87703372325 5.75517677119 1.89840658254 2
3.77812113685 3.84723678269 3.84285614949 2
5.72655515048 5.74200450985 3.87038928656 2
5.79452773572 3.91462829332 5.77723679334 2
3.82694433598 5.84656541546 5.85715190034 2
3.90894607814 3.89966524178 7.72966999907 2
5.80086921361 5.80421329928 7.78609759814 2
5.84735301108 3.86982322477 9.61281669168 2
3.85748582416 5.80055934303 9.69651706603 2
3.88162622603 7.77199432171 0.0389432694548 2
5.80987803544 9.74982277018 0.081342919757 2
5.74977039879 7.77402701691 1.89905892645 2
3.87580947485 9.71793272428 1.96921261367 2
3.87234379465 7.75033821205 3.77209031903 2
5.80972390717 9.65260821252 3.95673688964 2
5.81401068277 7.69100048697 5.77411217527 2
3.85681241273 9.66160302555 5.79779787554 2
3.81517365057 7.73003237657 7.78895139849 2
5.83250839173 9.68529685885 7.66264041941 2
5.77390795369 7.7376647395 9.68039874848 2
3.86989743859 9.64918580227 9.67561506623 2
7.68174821415 -0.00226268125702 -0.0717096197573 2
9.65830801481 1.89424005049 -0.018463046911 2
9.63048720645 -0.0532473027066 1.88190416964 2
7.80366061877 1.85435671483 1.97592186397 2
7.72229806045 -0.00324857475581 3.95681767448 2
9.69539783648 1.93651127705 3.94811089449 2
9.72190256568 -0.100997071299 5.80399024236 2
7.66089909001 1.93417447494 5.90573529867 2
7.71311980533 -0.108922917127 7.72832656498 2
9.67957988376 1.94655995592 7.74227829905 2
9.7078420697 0.0494434034747 9.65878191023 2
7.81744654284 1.92942345756 9.63748846994 2
7.82064682002 3.87781168352 -0.072826713299 2
9.66994820978 5.84572223627 0.043998521639 2
9.59198016029 3.87186442796 1.83594666363 2
7.66497289028 5.82116875113 1.95291295035 2
7.71684936731 3.86150240022 3.90948310713 2
9.6473384571 5.82555563415 3.88073290696 2
9.70023930815 3.83393032753 5.85378616872 2
7.77246811266 5.77565386884 5.7679203605 2
7.77431511448 3.91227711362 7.75409435375 2
9.67755963587 5.88553811737 7.78812950931 2
9.75147529469 3.84577539165 9.71587144599 2
7.75271645434 5.83421217083 9.74385875956 2
7.68154399786 7.68592308376 0.0254792178034 2
9.72239204905 9.66771098587 0.0719163717055 2
9.69646807022 7.67741181325 1.88105968748 2
7.68393360399 9.72701224881 1.96921445452 2
7.60875218798 7.76202179555 3.78517926596 2
9.67892571042 9.65111651812 3.88194223062 2
9.68451468383 7.8462817473 5.82837205994 2
7.68050262788 9.72644458839 5.81584615643 2
7.68728742433 7.65615650054 7.66406204642 2
9.61201881498 9.71113577648 7.80010427343 2
9.68411515106 7.73736666567 9.70770586227 2
7.77156376444 9.60493142239 9.64139875264 2
1.94726918008 -0.358966959498 0.0680262993679 1
