ITEM: TIMESTEP
457
ITEM: NUMBER OF ATOMS
 109
ITEM: BOX BOUNDS pp pp pp
-0.8155899987 10.0289963
-0.8155899987 10.0289963
-0.8155899987 10.0289963
ITEM: ATOMS x y z type
-0.00879863653925 0.00951439705002 0.00340250462212 2
1.9293536002 1.94935251703 -0.0649188973968 2
1.94358477529 -0.0305712738555 1.90703592142 2
-0.0712887444884 2.01543670628 2.03472615558 2
-0.0199536956917 -0.049558675869 3.93786008092 2
1.8556856394 1.92195282583 3.94773485648 2
1.89414221848 -0.00105640390131 5.92876544536 2
0.080764601401 1.98513718274 5.86952061706 2
-0.0111981963292 -0.0412275229029 7.76847517448 2
1.90285139008 2.00885252295 7.74961330714 2
2.00185419921 -0.135497771688 9.70057880469 2
0.143883593829 1.9263048591 9.70292360512 2
-0.0791952314707 3.80081456182 -0.0315657965056 2
1.94519270985 5.71685113847 0.0824944732645 2
1.92202088724 3.81282582468 2.01704095667 2
-0.0410848395664 5.75970531408 1.87516207092 2
0.0347911270068 3.85583741828 3.92224850016 2
1.92193572743 5.77515585962 3.87518110984 2
1.93943930108 3.93658991821 5.79953274859 2
-0.025772889214 5.85351432386 5.81199618652 2
-0.0639106999204 3.93023237128 7.76085329835 2
1.91196437033 5.79033676807 7.73448134585 2
1.93340427061 3.96871591723 9.70443324177 2
0.0238094271073 5.83053833149 9.73306292505 2
-0.0747323962317 7.70896468052 0.0792118306816 2
1.95578019992 9.61875932429 0.0549190116674 2
1.97405212265 7.76750394692 1.94530728677 2
-0.0319399907133 9.64929718998 1.90387916647 2
0.000942008064734 7.69211610153 3.83203451018 2
1.86990636538 9.73069999041 3.91492094403 2
1.96756643187 7.75018914496 5.78268748452 2
-0.0940602159768 9.66093391547 5.76999428613 2
0.088483127399 7.65457399448 7.78473716373 2
1.9186775269 9.64595580082 7.71128563533 2
1.92006467062 7.73691530323 9.73662249477 2
-0.0670152469479 9.62426038618 9.71899007124 2
3.83386127401 0.113248434292 -0.0562600212374 2
5.7071701847 1.99420520306 0.00336519526849 2
5.83924511398 0.120695327015 1.93268527547 2
3.86400967312 2.01894223134 2.01116204001 2
3.89376707695 -0.0258251929754 3.95796303101 2
5.81982417769 1.93951482338 3.98389896894 2
5.83965516266 -0.0128138619378 5.81382423819 2
3.85466656027 1.89597544742 5.76509183686 2
3.88775033152 -0.00949826773374 7.71258370569 2
5.9209698897 1.97593770659 7.66476816207 2
5.94820230675 0.0496299678296 9.63398830172 2
3.86231733742 1.87439121087 9.66818303867 2
3.81289798691 3.90225834111 -0.0469783901005 2
5.90636749898 5.84664443698 0.0262005805911 2
5.75368705548 3.890188901 1.92857181865 2
3.85542411463 5.7869790799 1.90582743663 2
3.92787735453 3.81918549217 3.91628462933 2
5.8584081485 5.7267817616 3.91907450591 2
5.84011074827 3.81546018871 5.8325116796 2
3.90161620854 5.74843720879 5.82182642035 2
3.82002566057 3.81188734462 7.76766015584 2
5.72516525606 5.87471782383 7.75130299809 2
5.86854524732 3.91012403678 9.70472755169 2
3.86283942753 5.73895539444 9.73218078165 2
3.88086333722 7.70538375594 0.046005573694 2
5.71435012922 9.74518802161 -0.0180193257498 2
5.76838524551 7.7054070051 1.9507413003 2
3.84504714852 9.71557997655 1.95907700799 2
3.8365318688 7.62568135441 3.86004244929 2
5.82430862407 9.64450479454 3.83765291215 2
5.70498005351 7.74223001088 5.68519419772 2
3.86338106886 9.65513945047 5.72571895186 2
3.82376494376 7.68683041127 7.78823967774 2
5.75784803644 9.62225329263 7.6742816446 2
5.79078335314 7.81448085566 9.70414913493 2
3.90596636555 9.75007104203 9.63362479667 2
7.78398616565 -0.00887204160469 0.0264671942238 2
9.7410121302 1.83372620942 0.00928881282046 2
9.63005376748 -0.0161096252332 2.01359768688 2
7.76412366677 1.9745316632 1.90222199408 2
7.7161077099 -0.0187719422799 3.86490178892 2
9.72837405029 1.96496286443 3.93612464563 2
9.53352968069 0.0456184485434 5.76559403281 2
7.77376057817 1.95610672459 5.70387797519 2
7.78374731658 -0.0571809879913 7.61217306375 2
9.65893050051 2.00301008907 7.64674683304 2
9.72522033947 0.0490014488323 9.69413269295 2
7.80595672512 2.00593703022 9.65403122745 2
7.79025839674 3.81063542584 -0.0157878414958 2
9.67778816845 5.82888313962 0.00545096077807 2
9.66519390059 3.87945008884 1.78130922954 2
7.70318304922 5.80718808283 1.92195329839 2
7.76085630418 3.88655098942 3.78431963698 2
9.68512930103 5.80379446067 3.81936532697 2
9.71369110719 3.90421244177 5.7712533701 2
7.73766974261 5.76312870809 5.79811256832 2
7.74706742921 3.91009596804 7.72453979513 2
9.67033993182 5.82048770892 7.72955809763 2
9.62542571306 3.86405407274 9.68631795892 2
7.80770037984 5.82174135623 9.6102007989 2
7.7265819412 7.77062969038 -0.033818036294 2
9.59496325418 9.73531936074 0.125812279943 2
9.62508783312 7.78089391954 1.96900364022 2
7.70193023237 9.67269415689 1.96156055327 2
7.70588390262 7.69198455725 3.83504041011 2
9.69459903046 9.60289477892 3.87050361523 2
9.66069305704 7.71481575612 5.80533892357 2
7.69499974628 9.63943307774 5.78045794817 2
7.64639733075 7.74376208959 7.6785791859 2
9.78183513899 9.57298591149 7.67406188852 2
9.63832452603 7.70871812702 9.72716025993 2
7.78508058132 9.67363755495 9.57872566983 2
1.87855785887 -0.279270496854 -0.19856647253 1
