ITEM: TIMESTEP
113
ITEM: NUMBER OF ATOMS
 109
ITEM: BOX BOUNDS pp pp pp
-0.8155899987 10.0289963
-0.8155899987 10.0289963
-0.8155899987 10.0289963
ITEM: ATOMS x y z type
-0.0413230123855 0.0195246203819 -0.02869390041 2
1.89411760783 1.93261306952 -0.0123538362049 2
1.92705378664 0.0164442108456 1.95111087339 2
-0.00495405423653 1.88408273401 1.83974794248 2
0.0342333540901 0.0839250715179 3.88562318483 2
1.90723028386 1.91284307667 3.89455609912 2
2.02133761314 -0.0201561781021 5.75839113505 2
-0.042156591561 1.97023720136 5.79772764429 2
-0.0284102281433 -0.0606739212375 7.68551295684 2
1.93042811933 1.94633075475 7.69270041454 2
1.87429280737 0.0641780345 9.66136835058 2
-0.0271491613786 1.96893245292 9.63419071708 2
-0.0906673569926 3.95303044286 0.0617875983431 2
1.89012309367 5.71979939236 0.024950747543 2
1.89453982463 3.90699772892 1.94130171709 2
0.0386318525676 5.83783783386 1.97141665375 2
-0.00615943088158 3.86950668677 3.85335848163 2
1.95946714691 5.81391904385 3.85397467614 2
1.93453357828 3.87279482845 5.83153257182 2
0.0123348757333 5.7630532059 5.81206797702 2
0.00567077936025 3.87695803356 7.72878114486 2
1.93723798813 5.71494097851 7.75245969827 2
1.83696279117 3.83823446403 9.72140148876 2
-0.0422384828183 5.79190000948 9.70640943085 2
0.0340278649319 7.7277383789 0.0322420641905 2
1.90949611247 9.71485141379 0.0388866421912 2
1.91230538467 7.78668237503 1.92943383084 2
-0.0334025392117 9.78598186048 1.96586504197 2
0.0590153132471 7.73250697495 3.92903117884 2
1.97735471565 9.63595067391 3.8873541018 2
1.96847646681 7.59365099559 5.8140558994 2
-0.101615326627 9.6720324016 5.82932897775 2
0.0152534247383 7.7549270356 7.78428449232 2
1.96687436176 9.62896157222 7.71132670467 2
1.87633761178 7.74886570097 9.70963095824 2
0.0170339344046 9.65039320735 9.67723794983 2
3.84287919267 -0.0183640073189 -0.00637047752335 2
5.85522084674 1.89435903682 -0.0545565169267 2
5.8586006168 0.0753699004105 1.97266777654 2
3.84839710766 1.96494446301 1.96577070145 2
3.91422844013 0.00484744428285 3.91563140907 2
5.77281742178 1.92592078103 3.86984355283 2
5.81523544373 0.0878011976242 5.7943562017 2
3.91512059756 1.92414848991 5.79564904608 2
3.86313473427 0.0645464966425 7.80734287739 2
5.79465176014 1.9601615276 7.71066420015 2
5.86225059541 0.0136176227726 9.63449380621 2
3.84032107653 1.96669577389 9.65694013616 2
3.90210550326 3.77290912238 0.048249023908 2
5.73949704851 5.72435991127 -0.0237113944021 2
5.90757446866 3.79975148985 1.98512727092 2
3.91372210861 5.5891232891 1.9214690814 2
3.83968991265 3.8944444994 3.82266996727 2
5.88033449649 5.75873196893 3.85340440764 2
5.72820879876 3.94380580554 5.81142822657 2
3.88130122645 5.85061279088 5.76754174483 2
3.90785243471 3.96537408235 7.75360403264 2
5.7530606971 5.74235111636 7.76740442263 2
5.81968783353 3.86314218159 9.65213515323 2
3.83873635402 5.77121217772 9.693955731 2
3.91842161286 7.74948494059 0.0571284178832 2
5.76648633475 9.6444822071 -0.0363432960857 2
5.81821957114 7.72934669524 1.93876268222 2
3.85811924731 9.68513355037 1.91695623742 2
3.89598234075 7.73388575792 3.82058916114 2
5.81609413295 9.65146088641 3.87334078224 2
5.85722729654 7.68414506753 5.86952255045 2
3.86193332569 9.59296177949 5.74277344955 2
3.85590811398 7.64943977511 7.70436111336 2
5.79186242891 9.67355001909 7.64896661854 2
5.80102466926 7.75222022627 9.70917211962 2
3.84762856055 9.656368022 9.62486610072 2
7.7597025993 -0.0488641441819 0.00807187023876 2
9.53685291735 1.9746426568 0.0132556455405 2
9.56468643461 0.0646249481797 1.96170565823 2
7.7714593224 1.95623794593 2.00718694439 2
7.73761980319 -0.0190556112121 3.90605769228 2
9.65129871862 1.89877239502 3.85164836625 2
9.77268181265 -0.0144481203455 5.83797239719 2
7.66527044781 2.03712375471 5.83917903083 2
7.72189272268 0.0471125551319 7.7408334318 2
9.65603324335 1.96375963569 7.70862841742 2
9.68522530949 0.030787551798 9.66273082399 2
7.80400449307 1.95756396782 9.54843559325 2
7.71440023934 3.86696470873 0.0220039859669 2
9.62103806162 5.8537719525 0.0423890381583 2
9.63860695289 3.84358368397 1.93129416297 2
7.78224868289 5.82450564471 1.89621333535 2
7.83413209561 3.94582337171 3.88009722159 2
9.70993863061 5.84360231255 3.93135363418 2
9.67972945038 3.8751884094 5.79661330893 2
7.78675248862 5.77731394332 5.7304156218 2
7.75973177382 3.88885418427 7.7730069836 2
9.65176524412 5.81293626138 7.75973111806 2
9.6861248008 3.88287005874 9.70402715225 2
7.71156930514 5.82547511933 9.72531391234 2
7.61933887676 7.72357028489 0.0400745492332 2
9.72413305086 9.61468847027 0.0167278031574 2
9.70126070218 7.74591066769 1.95997304153 2
7.63900775219 9.70268370878 1.93624000383 2
7.77116587146 7.72856684581 3.87372797326 2
9.65466418633 9.6216280361 3.86729545582 2
9.64923449784 7.73728007943 5.74624808902 2
7.78320799279 9.6470886313 5.74377499446 2
7.77570995666 7.66304361129 7.72023117374 2
9.58359790508 9.67495782744 7.68834220422 2
9.74332185076 7.80537806427 9.78581395301 2
7.75115140914 9.57781620929 9.64707295395 2
1.76324977793 0.221127495474 0.124149589128 1
