ITEM: TIMESTEP
332
ITEM: NUMBER OF ATOMS
 109
ITEM: BOX BOUNDS pp pp pp
-0.8155899987 10.0289963
-0.8155899987 10.0289963
-0.8155899987 10.0289963
ITEM: ATOMS x y z type
-0.047278968157 -0.0168769580026 0.0262912740744 2
1.88138825878 1.95403387068 -0.0501931840963 2
2.00388253571 -0.0540722319035 1.9428242622 2
0.103793344276 1.90402333109 1.95230715663 2
0.0436195054781 0.0746840955505 3.89504077195 2
1.85019045631 1.92582398592 3.92296605272 2
1.97163159721 -0.098333302149 5.85797182698 2
-0.0711325658207 1.94044504304 5.81689952098 2
-0.0793313712474 -0.0499430623832 7.71086753401 2
1.91943885623 1.9709578378 7.72088343001 2
1.87641323895 -0.0713344309431 9.6268898088 2
0.0184027762443 1.91170327306 9.60609288384 2
0.00936136334487 3.88363441819 0.0117135526639 2
1.93480370309 5.90799614413 0.0145630464649 2
1.99143799679 3.9076593109 1.93029982206 2
-0.0632944471565 5.82422591297 1.84131257243 2
-0.0946185490896 3.91345055068 3.83192362761 2
1.96280570697 5.81931441886 3.78526891879 2
1.94493896805 3.92416268061 5.85172291983 2
-0.032467326625 5.89208324111 5.78208204549 2
-0.0336173997662 3.92904319659 7.81902407055 2
1.93641392814 5.75873262216 7.80376458592 2
1.84826732886 3.92703749272 9.70466246398 2
-0.0638330541323 5.80272967389 9.69595076892 2
-0.0247753847286 7.82512651303 -0.0654573048609 2
2.02059690078 9.67829159929 0.0561887602819 2
1.99506240806 7.85337760643 1.90553652633 2
0.00807595939808 9.75313060729 1.88109273041 2
0.126870430054 7.70440731185 3.82353735558 2
1.94074866867 9.73110077518 3.81251592418 2
2.09269410387 7.66265730539 5.78495219862 2
-0.0909201621342 9.58554790236 5.77523207791 2
0.0691155708649 7.76162057252 7.75669571491 2
1.96544247116 9.67185083264 7.70695223166 2
1.89381573397 7.7929260817 9.71139530781 2
-0.0876935046578 9.68866011329 9.6507156252 2
3.84385694173 0.0379816098216 0.0228678523646 2
5.70391492897 1.95189953805 -0.1057321029 2
5.85238476977 0.0593847533428 1.95992081406 2
3.81843425673 1.95608851013 1.94113374538 2
3.91737705337 -0.00823330159168 3.92102103367 2
5.84079696716 1.85847198251 3.89997347725 2
5.8665605078 -0.0155392976216 5.85543001319 2
3.9055441094 1.89873076411 5.80678571669 2
3.84698820013 0.0496474100159 7.82116578122 2
5.84976896061 1.90357969555 7.73239559748 2
5.78312607173 -0.0372243216642 9.64897086133 2
3.71785169527 1.90246232179 9.60261164046 2
3.88933177555 3.88955902976 0.00550449445478 2
5.8738173989 5.7390523626 -0.0446792812269 2
5.80417366519 3.75740306247 1.91456934107 2
3.89427965698 5.74916318454 1.92019795813 2
3.87248368427 3.8412751569 3.89646780342 2
5.7740933098 5.77101459605 3.79780412431 2
5.78509529701 3.84122093227 5.85622374122 2
3.85532141537 5.81566599377 5.82359267535 2
3.94016907896 3.81900446481 7.68969669043 2
5.75084242806 5.81326412243 7.72348959819 2
5.83373468892 3.84883279978 9.61374380301 2
3.86982489474 5.74231968268 9.6355259937 2
3.97180014235 7.67914576375 0.0692923774744 2
5.84205798496 9.68756130769 -0.043667199318 2
5.87558070882 7.74693978943 1.95696402313 2
3.93672507096 9.68914182919 1.98954424512 2
3.85393981474 7.75451803526 3.93199587608 2
5.83541745209 9.6603831436 3.86291666187 2
5.75218921384 7.71373494055 5.84776483313 2
3.88307898799 9.71338233923 5.78997206952 2
3.85000692951 7.7033672995 7.79299223424 2
5.72424404948 9.56942526512 7.70101280608 2
5.81368826388 7.71847480077 9.74570351561 2
3.83521972268 9.60391762407 9.66159314576 2
7.75773281287 0.000954940150661 0.0684281646799 2
9.69425618215 1.93658830163 -0.0710863415693 2
9.68403299575 0.082297722947 1.91818366225 2
7.77495983893 1.93607532674 2.02060134486 2
7.72425928308 -0.078273370383 3.95133198813 2
9.65143937601 1.89200298936 3.91553117165 2
9.61368531736 -0.0555300934886 5.82108225382 2
7.751803882 1.9876595937 5.81357069051 2
7.71748759298 -0.110812757057 7.73737574289 2
9.63141318368 1.96823940525 7.74501473231 2
9.57459770472 0.0931120167539 9.61739337627 2
7.67315976925 1.89100551966 9.61038515596 2
7.73785179535 3.8020144697 0.039225778249 2
9.72047226123 5.86067235251 0.0012284233547 2
9.61099220367 3.84427305864 1.9351076204 2
7.70127800706 5.79953240875 1.89145733025 2
7.76392773297 3.99754384478 3.86856559347 2
9.65476392231 5.84375285571 3.92707292913 2
9.68006213195 3.92853259736 5.85641899796 2
7.70130472375 5.83935630884 5.85450187589 2
7.7763847306 3.87108878067 7.86040742724 2
9.6823473414 5.85659958841 7.74432122702 2
9.67285759501 3.90969644132 9.67629684709 2
7.74101777514 5.80056431485 9.63025491735 2
7.70924960682 7.71812036096 0.0107309038388 2
9.66552262889 9.68609811225 -0.0370844482104 2
9.67999614239 7.7805722326 2.03413661182 2
7.72963389652 9.7036448881 1.93694645919 2
7.74170761996 7.76517054332 3.84152143929 2
9.69314217465 9.60544932107 3.85831369 2
9.74659434296 7.74930311058 5.75957966428 2
7.72630239794 9.57130307133 5.78067079006 2
7.69132776158 7.71129283186 7.75779239585 2
9.68168212177 9.58526198264 7.70704378681 2
9.63825566916 7.74426502407 9.75770060552 2
7.71648684696 9.6569613126 9.63316180386 2
2.01949205644 -0.346044383248 0.0248962051792 1
