ITEM: TIMESTEP
13
ITEM: NUMBER OF ATOMS
 109
ITEM: BOX BOUNDS pp pp pp
-0.8155899987 10.0289963
-0.8155899987 10.0289963
-0.8155899987 10.0289963
ITEM: ATOMS x y z type
-0.0326992996797 -0.0822779716076 0.0264572673874 2
2.00530177361 1.89613322846 -0.0539393332868 2
1.96309705839 -0.0792492487664 1.9805373248 2
-0.0987903624789 1.90680507537 1.92737726339 2
-0.0347469361414 -0.0153903294818 3.94755531757 2
1.96405060899 1.92929869998 3.90479360603 2
1.86170268955 0.0365478819691 5.83724597011 2
0.029771140326 1.9453628995 5.825469029 2
0.0130851222614 -0.0798734417021 7.73046917721 2
1.93329094463 1.95224691093 7.69721085098 2
1.95174205997 -0.0242435581145 9.72642227218 2
-0.0497863836958 1.93580551096 9.68635463772 2
-0.0190048664972 3.88742666987 0.0522118921578 2
1.98426476356 5.73339790434 -0.0143556119759 2
1.9152753675 3.8375146513 1.90359967056 2
-0.0427088639512 5.80244941806 1.91037109192 2
-0.0247321418621 3.86974899673 3.85808240889 2
1.89308686876 5.82549152168 3.83888463436 2
1.9279407291 3.92980172675 5.78984479144 2
0.0286722262075 5.7938368163 5.75949744026 2
-0.028667462707 3.83788219391 7.79243878314 2
1.95588103486 5.85006456456 7.67135079605 2
1.89354791887 3.78590720395 9.68316057439 2
0.0513418514187 5.84286882972 9.65072628037 2
0.0274379253083 7.72159153019 -0.0202985917811 2
1.9078677971 9.71365348891 -0.0721324781074 2
1.94029497614 7.71064937812 1.95425643946 2
0.0528679537499 9.68119204034 1.87720700176 2
0.0267499453263 7.67215726443 3.85384721758 2
1.98037674342 9.66756969814 3.83712962883 2
1.9111290606 7.77105347514 5.80635795641 2
-0.0227040096109 9.69742600381 5.78145158512 2
0.0241152916908 7.76366032164 7.78971524937 2
1.97157204309 9.68936550859 7.73064577274 2
1.93952344031 7.75565345618 9.69545094297 2
0.0161853130462 9.66920434707 9.61450702222 2
3.86621660664 -0.00842451930505 -0.0498782337031 2
5.84174932733 1.92800723999 0.0217219841653 2
5.84766021754 0.0231921286637 1.95895644872 2
3.85689227952 2.01042395257 1.90613643438 2
3.8793733505 -0.0199569669279 3.93401879121 2
5.79316616816 1.95316191893 3.93124210696 2
5.73094135458 -0.00443846511828 5.82475385105 2
3.86037326925 1.97323914827 5.76854835152 2
3.96358378578 -0.0337240718426 7.78904605995 2
5.78760017466 1.95331279083 7.74760619574 2
5.84962575727 -0.00201982296327 9.71313384868 2
3.87367229685 1.93750967999 9.6384082626 2
3.92282321272 3.80496144054 0.0172200686516 2
5.80042150255 5.82428252082 -0.0410942977563 2
5.81899659506 3.85861575814 1.97922751849 2
3.81363907916 5.80405617383 1.89352932038 2
3.84628858058 3.86270740856 3.79089625356 2
5.79005680688 5.84352769817 3.84338720303 2
5.81922466026 3.86811291228 5.84134459054 2
3.82140611316 5.88463417055 5.79813343791 2
3.81706536253 3.90877568055 7.74643998622 2
5.75048843437 5.82870009026 7.69269413259 2
5.87895188536 3.82635015944 9.68613479363 2
3.91360195496 5.81122128787 9.65154552469 2
3.91763576865 7.79602475343 0.0345038914534 2
5.71750685471 9.68029829431 -0.0837905408634 2
5.82870384014 7.77557248581 1.85989325034 2
3.91609071576 9.76926227494 1.93209159631 2
3.84414536372 7.73932594793 3.88809599631 2
5.73773801509 9.74430531278 3.86808115438 2
5.81957673826 7.71780840638 5.82959293484 2
3.8784799852 9.65743270721 5.82835993741 2
3.86377136934 7.6561674124 7.75234014751 2
5.81197242623 9.68664127982 7.76748241273 2
5.79234168493 7.68775444538 9.65161918924 2
3.88706520467 9.72680988723 9.67984547856 2
7.77012738206 -0.0424913887873 0.0102217103645 2
9.59644952469 1.88649449565 -0.00859214401124 2
9.64717326082 0.0414550998547 1.9828170322 2
7.71004460589 1.89049047336 1.95118575538 2
7.69033481038 -0.0693950701846 3.81546934704 2
9.68969995566 1.95380639419 3.86995651991 2
9.66492831679 -0.0138205101007 5.93070411511 2
7.72192253479 1.96437784116 5.84270745395 2
7.77263701762 0.0111185277997 7.77708468764 2
9.68730546994 1.8907586723 7.76867611699 2
9.65640907178 -0.0825446731729 9.65890453596 2
7.74005750033 1.96191107836 9.60864236029 2
7.72339710734 3.88578561915 0.0431881937563 2
9.70021648689 5.82013146636 -0.0426481875366 2
9.64597548413 3.83916648894 1.9679167411 2
7.68489758213 5.82297678666 1.97681881019 2
7.77825126992 3.91649060991 3.93862111085 2
9.64838637116 5.87101186577 3.87296229225 2
9.72372280969 3.91163565227 5.79411224754 2
7.76441709297 5.79085718082 5.78969408453 2
7.69196399039 3.92582123268 7.74479414761 2
9.6734977628 5.74743539752 7.65713719558 2
9.72170941108 3.83892210176 9.72322032435 2
7.73225193973 5.86046352945 9.68009578125 2
7.67027815904 7.72720126744 0.00991282943991 2
9.64702724995 9.62471751236 -0.0603637770572 2
9.71905261807 7.7719780211 1.97544225684 2
7.740397817 9.63004765335 1.92493439159 2
7.75476539731 7.72286862595 3.92917543106 2
9.61656416496 9.67146905097 3.9223687942 2
9.63661262599 7.7219615839 5.80645548279 2
7.76266705893 9.62106763511 5.83088803807 2
7.72248273121 7.74797444148 7.73487316009 2
9.6411393154 9.60641140869 7.68999359486 2
9.70871525372 7.73136878283 9.71489880034 2
7.6756311397 9.67271555778 9.70602760677 2
0.930972498399 0.947889290668 0.969889927176 1
